date,station,pm25,pm10,no2,co,o3,so2,latitude,longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
2023-06-28,"Sion, Mumbai - MPCB",11.88,30.06,18.12,0.29,9.3,2.45,19.047,72.8746,26.629166666666663,25.9,27.9,89.16666666666667,85,91,49.3,18.079166666666666,23.6,235.70833333333331,1005.3375,100.0,2390.0,99.58333333333331
2023-06-29,"Sion, Mumbai - MPCB",10.87,29.82,23.28,0.23,9.81,2.42,19.047,72.8746,26.34166666666667,25.8,27.3,89.79166666666667,85,93,51.6,18.716666666666665,23.3,244.45833333333331,1005.65,100.0,2195.0,91.45833333333331
2023-06-30,"Sion, Mumbai - MPCB",9.32,29.52,22.86,0.24,9.9,2.4,19.047,72.8746,26.316666666666663,25.6,26.9,90.0,87,92,55.0,22.975,29.8,247.04166666666663,1005.5916666666668,100.0,1802.0,75.08333333333333
2023-07-01,"Sion, Mumbai - MPCB",12.48,37.8,21.65,0.26,9.48,2.41,19.047,72.8746,26.48333333333333,25.7,28.1,89.29166666666667,82,93,32.300000000000004,19.42083333333333,24.8,231.45833333333331,1006.2708333333334,97.83333333333331,3055.0,127.29166666666669
2023-07-02,"Sion, Mumbai - MPCB",10.35,34.02,11.59,0.33,8.88,2.43,19.047,72.8746,26.829166666666666,25.7,28.2,88.25,80,94,49.6,18.391666666666666,22.7,230.16666666666663,1005.5,93.75,4235.0,176.45833333333334
2023-07-03,"Sion, Mumbai - MPCB",12.53,36.56,12.82,0.32,9.03,2.44,19.047,72.8746,27.35,26.2,28.9,87.66666666666667,82,92,12.1,15.041666666666666,20.4,235.33333333333331,1003.6666666666666,96.70833333333331,4588.0,191.16666666666663
2023-07-04,"Sion, Mumbai - MPCB",8.68,28.27,15.82,0.36,9.43,2.45,19.047,72.8746,27.04583333333333,25.6,28.6,88.91666666666667,82,93,52.3,12.716666666666669,17.4,232.91666666666663,1002.1,99.58333333333331,4251.0,177.125
2023-07-05,"Sion, Mumbai - MPCB",14.0,36.96,17.09,0.42,10.23,2.45,19.047,72.8746,26.8125,25.6,28.2,88.375,83,94,18.0,11.554166666666667,15.6,221.16666666666663,1000.3875,99.45833333333331,3441.0,143.375
2023-07-06,"Sion, Mumbai - MPCB",8.74,22.59,16.98,0.29,10.72,2.42,19.047,72.8746,26.025,25.4,27.3,90.95833333333331,82,94,102.1,15.2625,28.1,208.83333333333331,1001.5916666666668,100.0,1184.0,49.333333333333336
2023-07-07,"Sion, Mumbai - MPCB",8.15,26.04,12.05,0.23,11.81,2.42,19.047,72.8746,26.579166666666666,25.6,28.0,89.04166666666667,84,94,58.7,24.275,30.9,233.875,1002.6875,99.83333333333331,2452.0,102.16666666666669
2023-07-08,"Sion, Mumbai - MPCB",15.55,57.66,11.01,0.2,12.04,2.41,19.047,72.8746,27.6,25.5,29.2,83.54166666666667,77,92,13.2,26.354166666666668,31.7,234.16666666666663,1004.4583333333334,93.75,5557.0,231.54166666666663
2023-07-09,"Sion, Mumbai - MPCB",14.02,51.24,11.4,0.19,11.57,2.39,19.047,72.8746,27.675,25.9,29.0,82.08333333333333,74,89,8.4,24.15416666666667,29.3,232.125,1005.3458333333332,76.91666666666667,5467.0,227.79166666666663
2023-07-10,"Sion, Mumbai - MPCB",23.49,54.15,14.77,0.28,11.69,2.39,19.047,72.8746,27.72083333333333,26.5,28.9,80.95833333333333,75,88,4.2,20.08333333333333,23.5,237.16666666666663,1005.9208333333332,82.75,3867.0,161.125
2023-07-11,"Sion, Mumbai - MPCB",17.74,59.69,12.83,0.24,11.65,2.39,19.047,72.8746,27.729166666666668,25.9,29.4,81.79166666666667,76,90,5.7,16.308333333333334,21.5,250.20833333333331,1006.1416666666668,85.91666666666667,4936.0,205.66666666666663
2023-07-12,"Sion, Mumbai - MPCB",18.84,62.79,12.21,0.23,11.37,2.41,19.047,72.8746,26.35,25.2,27.2,89.08333333333333,84,93,9.8,8.891666666666667,14.5,231.875,1005.2625,100.0,1744.0,72.66666666666667
2023-07-13,"Sion, Mumbai - MPCB",15.91,53.88,13.52,0.25,11.33,2.42,19.047,72.8746,26.275,25.0,27.3,89.20833333333333,83,95,12.0,13.754166666666668,19.1,215.08333333333331,1004.9458333333332,98.5,3557.0,148.20833333333334
2023-07-14,"Sion, Mumbai - MPCB",10.86,30.25,19.5,0.29,10.9,2.42,19.047,72.8746,26.370833333333334,25.5,27.3,88.70833333333333,83,94,30.5,15.770833333333334,22.3,241.875,1006.225,97.58333333333331,3337.0,139.04166666666666
2023-07-15,"Sion, Mumbai - MPCB",15.4,51.06,15.79,0.3,11.02,2.42,19.047,72.8746,26.291666666666668,25.6,27.5,88.75,85,93,16.3,13.033333333333331,17.1,245.5,1006.8583333333332,99.91666666666669,3409.0,142.04166666666666
2023-07-16,"Sion, Mumbai - MPCB",13.39,42.42,18.97,0.28,12.18,2.38,19.047,72.8746,25.92083333333333,25.1,27.6,90.29166666666669,84,94,23.3,11.916666666666666,18.5,237.08333333333331,1006.075,96.16666666666669,3710.0,154.58333333333334
2023-07-17,"Sion, Mumbai - MPCB",9.55,25.62,31.61,0.34,11.16,2.39,19.047,72.8746,26.079166666666666,24.8,27.5,89.375,85,93,59.9,17.054166666666667,23.2,240.83333333333331,1004.8375,99.79166666666669,2484.0,103.5
2023-07-18,"Sion, Mumbai - MPCB",12.03,34.64,19.71,0.31,12.15,2.39,19.047,72.8746,26.1375,25.7,26.7,90.375,89,93,61.0,22.84166666666667,27.7,253.58333333333331,1003.5833333333334,100.0,1186.0,49.41666666666666
2023-07-19,"Sion, Mumbai - MPCB",16.52,43.1,16.52,0.26,12.31,2.4,19.047,72.8746,26.40833333333333,25.6,27.5,89.95833333333333,87,93,43.8,22.09583333333333,25.4,261.1666666666667,1001.5458333333332,100.0,2014.0,83.91666666666667
2023-07-20,"Sion, Mumbai - MPCB",20.21,49.42,15.38,0.31,11.32,2.47,19.047,72.8746,26.8,25.9,27.8,86.25,78,93,21.9,21.27083333333333,27.8,260.4583333333333,1001.9166666666666,99.91666666666669,2935.0,122.29166666666669
2023-07-21,"Sion, Mumbai - MPCB",13.1,34.67,21.4,0.37,11.94,2.4,19.047,72.8746,26.625,25.8,27.7,88.66666666666667,84,92,43.1,18.5,23.5,253.54166666666663,1003.6083333333332,98.375,2675.0,111.45833333333331
2023-07-22,"Sion, Mumbai - MPCB",12.11,35.22,19.8,0.31,11.77,2.39,19.047,72.8746,26.075,25.2,26.5,90.375,87,93,43.6,20.791666666666668,23.9,256.2916666666667,1004.3375,100.0,1265.0,52.708333333333336
2023-07-23,"Sion, Mumbai - MPCB",10.08,26.87,15.65,0.25,12.66,2.38,19.047,72.8746,26.425,25.5,27.8,89.25,85,93,35.4,24.3375,31.7,248.33333333333331,1003.25,99.95833333333331,2474.0,103.08333333333331
2023-07-24,"Sion, Mumbai - MPCB",13.11,39.07,17.78,0.28,12.37,2.38,19.047,72.8746,26.354166666666668,25.6,27.8,88.83333333333333,83,92,60.7,23.683333333333334,29.8,244.83333333333331,1003.5708333333332,97.33333333333331,3072.0,128.0
2023-07-25,"Sion, Mumbai - MPCB",13.84,39.17,18.86,0.31,11.87,2.39,19.047,72.8746,26.1125,25.3,27.2,89.58333333333333,85,92,52.9,19.15,22.5,248.08333333333331,1005.4333333333334,99.70833333333331,2466.0,102.75
2023-07-26,"Sion, Mumbai - MPCB",9.15,23.32,14.4,0.18,10.07,2.46,19.047,72.8746,26.0375,25.3,26.9,90.58333333333331,87,93,85.2,20.995833333333334,28.4,257.5833333333333,1006.4041666666668,99.75,2404.0,100.16666666666669
2023-07-27,"Sion, Mumbai - MPCB",9.7,26.88,12.1,0.02,10.96,2.4,19.047,72.8746,26.241666666666664,25.7,27.3,88.70833333333333,83,92,89.0,22.65416666666667,24.5,266.5416666666667,1006.7916666666666,100.0,1874.0,78.08333333333333
2023-07-28,"Sion, Mumbai - MPCB",11.86,33.65,14.86,0.36,10.3,2.42,19.047,72.8746,25.925,25.2,26.9,90.375,86,94,51.5,19.6375,24.0,267.4166666666667,1006.9583333333334,100.0,1604.0,66.83333333333333
2023-07-29,"Sion, Mumbai - MPCB",14.65,41.98,10.93,0.38,10.29,2.44,19.047,72.8746,26.95833333333333,25.5,28.4,84.0,78,90,11.0,21.141666666666666,26.2,255.875,1007.1625,96.66666666666669,4318.0,179.91666666666666
2023-07-30,"Sion, Mumbai - MPCB",12.53,41.55,9.46,0.36,10.61,2.43,19.047,72.8746,27.15416666666667,25.7,28.6,82.625,75,89,10.4,21.7625,28.0,251.08333333333331,1006.3791666666666,74.875,4458.0,185.75
2023-07-31,"Sion, Mumbai - MPCB",11.58,43.0,8.1,0.41,10.55,2.49,19.047,72.8746,26.9125,25.9,28.2,84.66666666666667,80,88,14.1,20.92083333333333,27.3,250.41666666666663,1005.8916666666668,84.95833333333333,4442.0,185.08333333333331
2021-08-01,"Vasai West, Mumbai - MPCB",1.39,33.03,29.67,0.58,21.79,28.7,19.38,72.8256,27.22083333333333,26.2,28.2,80.95833333333333,78,85,2.8000000000000003,26.90416666666667,31.0,252.83333333333331,1005.3875,77.58333333333333,4956.0,206.5
2021-08-02,"Vasai West, Mumbai - MPCB",10.17,33.03,30.52,0.61,21.79,27.06,19.38,72.8256,26.85,25.8,28.1,83.25,78,88,3.8,23.316666666666663,27.0,246.625,1005.4666666666668,96.66666666666669,4840.0,201.66666666666663
2021-08-03,"Vasai West, Mumbai - MPCB",10.2,28.89,31.69,0.61,21.79,27.13,19.38,72.8256,26.625,25.8,27.8,87.875,83,90,7.6,21.558333333333334,25.4,241.91666666666663,1006.6166666666668,98.125,3897.0,162.375
2021-08-04,"Vasai West, Mumbai - MPCB",13.21,33.75,31.44,0.6,21.79,26.98,19.38,72.8256,26.804166666666664,25.7,27.4,86.5,84,91,4.2,22.25,25.0,243.08333333333331,1006.625,92.20833333333331,3712.0,154.66666666666666
2021-08-05,"Vasai West, Mumbai - MPCB",15.98,39.11,32.52,0.59,21.79,27.07,19.38,72.8256,27.1125,26.1,28.4,85.125,80,89,5.3,21.0125,25.3,252.875,1004.8583333333332,88.29166666666667,5322.0,221.75
2021-08-06,"Vasai West, Mumbai - MPCB",16.01,43.2,29.46,0.65,21.79,28.65,19.38,72.8256,27.09583333333333,26.3,28.4,84.91666666666667,77,89,4.4,18.341666666666665,23.2,252.41666666666663,1004.1708333333332,64.70833333333333,5520.0,230.0
2021-08-07,"Vasai West, Mumbai - MPCB",17.22,47.19,29.39,0.65,21.79,27.92,19.38,72.8256,26.758333333333336,25.5,28.2,87.54166666666667,82,93,3.8,12.6125,16.1,240.875,1004.9875,54.333333333333336,5168.0,215.33333333333331
2021-08-08,"Vasai West, Mumbai - MPCB",23.28,50.42,28.42,0.74,21.79,27.63,19.38,72.8256,26.59166666666667,25.1,28.0,87.375,79,94,4.2,10.6875,15.5,214.58333333333331,1006.2375,69.54166666666667,5168.0,215.33333333333331
2021-08-09,"Vasai West, Mumbai - MPCB",21.25,48.6,25.51,0.79,21.79,29.36,19.38,72.8256,26.9375,25.8,28.2,86.25,80,91,4.4,11.508333333333333,17.6,218.33333333333331,1007.3541666666666,76.875,5238.0,218.25
2021-08-10,"Vasai West, Mumbai - MPCB",19.12,45.6,27.76,0.74,21.79,27.46,19.38,72.8256,26.575,25.4,27.6,86.79166666666667,82,92,4.9,12.204166666666666,17.6,229.5,1007.3291666666668,95.41666666666669,4084.0,170.16666666666666
2021-08-11,"Vasai West, Mumbai - MPCB",17.75,35.33,28.33,0.77,21.79,27.5,19.38,72.8256,26.6875,25.5,27.8,86.08333333333333,80,92,4.4,13.141666666666666,17.7,245.125,1007.2833333333332,68.41666666666667,4992.0,208.0
2021-08-12,"Vasai West, Mumbai - MPCB",18.34,39.43,26.05,0.8,21.79,28.15,19.38,72.8256,26.816666666666663,25.5,28.3,86.0,78,93,4.3,12.95,17.6,254.79166666666663,1008.0333333333332,87.91666666666667,4911.0,204.625
2021-08-13,"Vasai West, Mumbai - MPCB",15.27,36.48,28.26,0.69,21.79,27.8,19.38,72.8256,26.7125,25.9,27.7,85.45833333333333,81,89,4.3,14.3,17.8,251.91666666666663,1006.9541666666668,68.95833333333333,4985.0,207.70833333333331
2021-08-14,"Vasai West, Mumbai - MPCB",16.01,31.54,29.64,0.75,21.79,28.0,19.38,72.8256,26.1875,25.2,27.1,88.33333333333333,84,93,7.8,14.570833333333333,18.6,241.58333333333331,1005.3208333333332,85.91666666666667,4445.0,185.20833333333331
2021-08-15,"Vasai West, Mumbai - MPCB",17.02,30.33,28.78,0.83,21.79,28.12,19.38,72.8256,26.070833333333336,24.6,27.3,89.20833333333333,86,94,8.4,12.429166666666667,16.1,233.66666666666663,1005.4458333333332,78.0,4498.0,187.41666666666663
2021-08-16,"Vasai West, Mumbai - MPCB",16.57,25.45,27.2,0.96,21.79,28.21,19.38,72.8256,26.495833333333334,25.6,27.7,87.16666666666667,82,92,5.9,8.612499999999999,11.4,237.04166666666663,1006.6333333333332,90.625,4288.0,178.66666666666666
2021-08-17,"Vasai West, Mumbai - MPCB",16.25,30.46,26.74,0.96,21.79,28.09,19.38,72.8256,26.008333333333336,25.4,26.7,90.16666666666669,86,93,14.1,5.904166666666666,8.8,229.58333333333331,1006.7291666666666,99.70833333333331,1985.0,82.70833333333333
2021-08-18,"Vasai West, Mumbai - MPCB",19.6,31.09,25.02,1.0,21.79,28.29,19.38,72.8256,25.8875,25.2,26.5,91.25,87,94,23.9,8.104166666666666,12.3,261.9583333333333,1005.15,100.0,1739.0,72.45833333333333
2021-08-19,"Vasai West, Mumbai - MPCB",14.21,23.44,24.56,0.93,21.79,28.31,19.38,72.8256,25.5,25.2,25.9,92.79166666666669,91,94,30.9,10.929166666666667,15.8,263.75,1004.8833333333332,100.0,1158.0,48.25
2021-08-20,"Vasai West, Mumbai - MPCB",14.37,21.88,26.73,0.93,21.79,28.22,19.38,72.8256,25.925,25.5,27.1,88.45833333333333,79,94,23.8,11.629166666666668,16.6,265.375,1005.2375,99.58333333333331,3092.0,128.83333333333334
2021-08-21,"Vasai West, Mumbai - MPCB",12.06,22.37,30.55,0.84,21.79,27.76,19.38,72.8256,25.65416666666667,25.1,26.1,90.58333333333331,88,93,55.2,12.0375,24.5,254.08333333333331,1006.2541666666666,99.375,1415.0,58.958333333333336
2021-08-22,"Vasai West, Mumbai - MPCB",18.66,31.35,30.3,1.0,21.79,28.05,19.38,72.8256,26.35833333333333,25.4,27.5,88.45833333333333,81,93,4.7,9.6375,13.1,225.125,1006.8916666666668,71.875,4406.0,183.58333333333331
2021-08-23,"Vasai West, Mumbai - MPCB",20.18,40.75,29.61,0.93,21.79,27.82,19.38,72.8256,26.5125,24.9,28.3,87.95833333333333,80,95,2.5,9.704166666666667,15.3,201.29166666666663,1006.8291666666668,41.958333333333336,5920.0,246.66666666666663
2021-08-24,"Vasai West, Mumbai - MPCB",15.75,35.99,28.01,0.86,21.79,27.84,19.38,72.8256,26.829166666666666,25.3,28.3,88.29166666666667,81,95,1.2000000000000002,8.758333333333333,14.6,217.20833333333331,1006.7916666666666,53.708333333333336,5860.0,244.16666666666663
2021-08-25,"Vasai West, Mumbai - MPCB",15.6,42.96,25.99,0.88,21.79,27.9,19.38,72.8256,26.816666666666663,25.4,27.7,86.5,82,93,1.5,9.8125,16.6,233.79166666666663,1005.8666666666668,73.95833333333333,5093.0,212.20833333333331
2021-08-26,"Vasai West, Mumbai - MPCB",14.07,36.99,27.59,0.87,21.79,27.97,19.38,72.8256,26.7625,25.8,27.8,86.41666666666667,82,90,3.1,11.9,16.1,230.16666666666663,1004.2708333333334,87.875,4658.0,194.08333333333331
2021-08-27,"Vasai West, Mumbai - MPCB",18.94,45.34,30.16,0.96,21.79,28.21,19.38,72.8256,26.64583333333333,25.5,28.0,86.91666666666667,80,93,2.9,10.266666666666667,13.1,222.29166666666663,1003.8291666666668,59.0,5086.0,211.91666666666663
2021-08-28,"Vasai West, Mumbai - MPCB",22.63,69.32,30.38,0.89,21.79,28.07,19.38,72.8256,26.58333333333333,25.2,28.0,85.83333333333333,78,93,1.6,8.391666666666667,13.5,209.20833333333331,1002.9208333333332,66.70833333333333,5373.0,223.875
2021-08-29,"Vasai West, Mumbai - MPCB",26.4,70.64,30.88,1.0,21.79,28.3,19.38,72.8256,26.683333333333334,24.9,28.0,85.875,78,92,1.7,7.1000000000000005,11.9,245.04166666666663,1002.7041666666668,73.95833333333333,4962.0,206.75
2021-08-30,"Vasai West, Mumbai - MPCB",29.49,60.56,26.73,1.08,21.79,28.26,19.38,72.8256,26.8625,25.8,27.6,85.79166666666667,80,94,5.2,9.179166666666667,14.7,278.4583333333333,1004.1041666666666,99.625,2851.0,118.79166666666669
2021-08-31,"Vasai West, Mumbai - MPCB",20.87,43.3,30.7,1.02,21.79,28.25,19.38,72.8256,25.95,25.5,26.8,90.20833333333331,85,93,85.6,12.179166666666667,16.8,290.3333333333333,1003.9708333333332,99.66666666666669,864.0,36.0
2021-09-01,"Vasai West, Mumbai - MPCB",12.33,30.99,29.2,0.89,21.79,32.43,19.38,72.8256,26.54583333333333,25.3,28.0,88.16666666666667,81,93,12.8,17.087500000000002,21.4,232.45833333333331,1004.3958333333334,97.0,3705.0,154.375
2021-09-02,"Vasai West, Mumbai - MPCB",14.58,33.0,0.79,0.88,21.79,43.27,19.38,72.8256,26.933333333333334,25.9,28.3,86.41666666666667,82,91,4.3,20.054166666666667,25.5,214.75,1004.2958333333332,77.83333333333333,4936.0,205.66666666666663
2021-09-03,"Vasai West, Mumbai - MPCB",14.87,225.21,15.63,0.85,21.79,38.05,19.38,72.8256,26.3125,25.5,27.6,89.16666666666667,83,92,14.3,15.729166666666666,19.8,211.83333333333331,1004.1416666666668,64.66666666666667,4515.0,188.125
2021-09-04,"Vasai West, Mumbai - MPCB",17.64,260.68,12.58,0.84,21.79,20.53,19.38,72.8256,26.45,25.3,27.8,89.79166666666667,85,94,11.6,11.820833333333333,15.9,229.375,1004.7625,87.70833333333333,4779.0,199.125
2021-09-05,"Vasai West, Mumbai - MPCB",25.09,214.66,11.7,0.86,21.79,20.66,19.38,72.8256,26.325,25.6,27.3,90.625,85,93,6.9,9.1125,12.1,247.08333333333331,1004.9416666666666,96.33333333333331,3887.0,161.95833333333334
2021-09-06,"Vasai West, Mumbai - MPCB",21.98,74.86,14.46,0.85,21.79,20.83,19.38,72.8256,26.65416666666667,25.3,27.9,88.25,82,93,7.7,10.129166666666666,15.7,283.75,1004.1666666666666,91.33333333333331,4560.0,190.0
2021-09-07,"Vasai West, Mumbai - MPCB",21.8,74.86,13.63,0.86,21.79,20.8,19.38,72.8256,26.2,25.2,27.4,93.0,89,96,35.1,6.7250000000000005,11.4,246.5,1002.3458333333332,99.95833333333331,1744.0,72.66666666666667
2021-09-08,"Vasai West, Mumbai - MPCB",27.72,40.89,15.94,0.75,21.79,20.54,19.38,72.8256,26.40416666666667,25.5,27.6,90.625,82,97,147.8,20.629166666666663,34.2,256.625,1001.2166666666668,99.25,1110.0,46.25
2021-09-09,"Vasai West, Mumbai - MPCB",16.19,157.56,14.03,0.61,21.79,20.11,19.38,72.8256,26.991666666666664,26.0,27.9,88.0,84,92,5.5,24.7,29.0,233.16666666666663,1004.9666666666668,97.33333333333331,5031.0,209.625
2021-09-10,"Vasai West, Mumbai - MPCB",14.79,157.56,11.17,0.6,21.79,20.22,19.38,72.8256,26.79583333333333,25.6,27.9,87.5,81,93,7.7,22.22083333333333,27.6,226.91666666666663,1005.2208333333332,82.91666666666667,4266.0,177.75
2021-09-11,"Vasai West, Mumbai - MPCB",13.48,157.56,10.43,0.64,21.79,20.31,19.38,72.8256,26.40833333333333,25.8,27.5,91.04166666666669,86,93,40.7,20.9,25.8,224.20833333333331,1003.0166666666668,92.91666666666669,3769.0,157.04166666666666
2021-09-12,"Vasai West, Mumbai - MPCB",13.66,157.56,12.93,0.71,21.79,21.26,19.38,72.8256,26.525,25.7,27.4,89.91666666666667,86,94,14.3,16.45,20.5,243.08333333333331,1001.3375,89.83333333333333,3252.0,135.5
2021-09-13,"Vasai West, Mumbai - MPCB",13.18,157.56,12.34,0.63,21.79,20.35,19.38,72.8256,26.675,25.9,27.7,87.5,83,91,29.200000000000003,23.616666666666664,28.7,257.5416666666667,1000.6666666666666,99.58333333333331,1434.0,59.75
2021-09-14,"Vasai West, Mumbai - MPCB",17.32,157.56,11.84,0.62,21.79,20.16,19.38,72.8256,26.8625,25.7,28.3,85.5,78,93,7.5,21.570833333333336,26.1,245.25,1001.7041666666668,93.95833333333331,3492.0,145.5
2021-09-15,"Vasai West, Mumbai - MPCB",26.78,157.56,10.51,0.72,21.79,20.18,19.38,72.8256,26.941666666666663,25.9,28.4,85.04166666666667,79,92,5.7,21.6625,26.3,213.29166666666663,1002.9833333333332,85.79166666666667,4331.0,180.45833333333331
2021-09-16,"Vasai West, Mumbai - MPCB",32.44,157.56,10.96,0.87,21.79,19.98,19.38,72.8256,26.979166666666668,25.9,28.4,83.125,77,89,3.4000000000000004,19.58333333333333,25.8,211.125,1004.3791666666666,54.083333333333336,4866.0,202.75
2021-09-17,"Vasai West, Mumbai - MPCB",16.09,157.56,10.44,0.7,21.79,19.85,19.38,72.8256,26.870833333333334,25.6,28.4,83.625,76,91,3.4000000000000004,15.754166666666668,21.7,215.20833333333331,1004.8625,71.04166666666667,5038.0,209.91666666666663
2021-09-18,"Vasai West, Mumbai - MPCB",19.17,157.56,10.69,0.74,21.79,19.79,19.38,72.8256,26.508333333333336,25.7,27.6,86.66666666666667,83,90,2.7,14.995833333333335,19.1,206.625,1006.5416666666666,60.708333333333336,4383.0,182.625
2021-09-19,"Vasai West, Mumbai - MPCB",17.58,157.56,8.54,0.8,21.79,19.63,19.38,72.8256,26.316666666666663,25.3,27.3,89.83333333333333,86,93,6.4,11.704166666666666,17.7,210.54166666666663,1008.3416666666668,69.54166666666667,4300.0,179.16666666666666
2021-09-20,"Vasai West, Mumbai - MPCB",13.68,157.56,8.97,0.8,21.79,19.66,19.38,72.8256,26.629166666666663,25.3,27.6,88.70833333333333,82,93,8.0,9.866666666666667,13.3,241.66666666666663,1007.7333333333332,75.04166666666667,4321.0,180.04166666666666
2021-09-21,"Vasai West, Mumbai - MPCB",8.93,157.56,10.39,0.69,21.79,19.77,19.38,72.8256,26.22083333333333,25.6,27.2,90.58333333333331,86,94,11.5,11.133333333333333,15.6,262.2083333333333,1006.6708333333332,95.58333333333331,3119.0,129.95833333333334
2021-09-22,"Vasai West, Mumbai - MPCB",12.08,157.56,8.66,0.86,21.79,20.02,19.38,72.8256,26.1875,25.2,27.2,90.54166666666669,85,94,11.4,11.545833333333334,15.0,274.2083333333333,1005.075,95.66666666666669,3064.0,127.66666666666669
2021-09-23,"Vasai West, Mumbai - MPCB",24.4,157.56,9.46,0.98,21.79,20.06,19.38,72.8256,26.329166666666666,25.2,27.6,89.66666666666667,85,94,4.5,7.129166666666666,13.3,246.70833333333331,1005.0541666666668,76.54166666666667,3950.0,164.58333333333334
2021-09-24,"Vasai West, Mumbai - MPCB",26.11,157.56,11.43,0.95,21.79,20.07,19.38,72.8256,26.870833333333334,25.6,28.9,84.95833333333333,75,91,1.4,7.916666666666667,15.4,223.625,1006.1375,68.375,5395.0,224.79166666666663
2021-09-25,"Vasai West, Mumbai - MPCB",26.22,157.56,11.75,0.93,21.79,20.01,19.38,72.8256,26.5875,24.8,28.1,85.29166666666667,78,94,2.0,8.283333333333333,13.1,224.91666666666663,1006.4625,66.08333333333333,4743.0,197.625
2021-09-26,"Vasai West, Mumbai - MPCB",21.44,157.56,7.45,0.96,21.79,20.26,19.38,72.8256,26.625,25.3,28.0,85.25,78,90,2.4,6.470833333333334,13.7,259.8333333333333,1004.7,68.5,4794.0,199.75
2021-09-27,"Vasai West, Mumbai - MPCB",29.99,157.56,6.55,1.13,21.79,20.45,19.38,72.8256,25.933333333333334,25.4,26.4,90.20833333333331,88,93,28.5,5.429166666666667,8.3,273.625,1003.3458333333332,96.54166666666669,1107.0,46.125
2021-09-28,"Vasai West, Mumbai - MPCB",23.11,157.56,10.39,0.99,21.79,20.39,19.38,72.8256,26.09583333333333,25.1,26.9,89.33333333333333,83,94,16.9,11.108333333333334,18.9,229.83333333333331,1002.5291666666668,99.33333333333331,2133.0,88.875
2021-09-29,"Vasai West, Mumbai - MPCB",9.86,157.56,16.47,0.75,21.79,20.08,19.38,72.8256,26.416666666666668,25.5,27.3,89.41666666666667,85,94,34.9,23.266666666666666,27.5,211.375,1003.3,100.0,2459.0,102.45833333333331
2021-09-30,"Vasai West, Mumbai - MPCB",18.99,157.56,9.46,0.92,21.79,20.0,19.38,72.8256,26.6125,25.2,28.1,88.75,81,94,3.8,18.9625,23.1,180.41666666666663,1006.725,90.29166666666669,4493.0,187.20833333333331
2021-10-01,"Vasai West, Mumbai - MPCB",24.5,157.56,11.81,0.98,21.79,20.09,19.38,72.8256,27.025,25.3,29.1,88.625,79,95,0.5,8.9875,15.0,177.70833333333334,1007.775,55.54166666666666,5514.0,229.75
2021-10-02,"Vasai West, Mumbai - MPCB",37.27,157.56,9.87,1.21,21.79,20.18,19.38,72.8256,26.995833333333334,24.9,29.0,88.41666666666667,80,97,0.7000000000000001,8.558333333333334,15.7,192.33333333333331,1007.4916666666668,86.20833333333333,3620.0,150.83333333333334
2021-10-03,"Vasai West, Mumbai - MPCB",34.43,157.56,16.68,1.05,21.79,19.98,19.38,72.8256,27.67083333333333,25.5,30.4,87.91666666666667,76,95,0.5,9.7125,17.2,157.0,1006.8291666666668,66.25,5685.0,236.875
2021-10-04,"Vasai West, Mumbai - MPCB",22.66,157.56,14.65,1.12,21.79,20.14,19.38,72.8256,27.870833333333334,26.0,30.5,87.79166666666667,75,96,0.3,9.470833333333331,17.1,224.91666666666663,1006.2625,41.375,5865.0,244.375
2021-10-05,"Vasai West, Mumbai - MPCB",37.76,157.56,18.6,1.09,21.79,20.17,19.38,72.8256,27.925,25.8,30.4,88.25,79,98,0.0,9.866666666666667,18.2,150.375,1006.3833333333332,60.958333333333336,5148.0,214.5
2021-10-06,"Vasai West, Mumbai - MPCB",38.46,157.56,20.42,1.08,21.79,20.12,19.38,72.8256,28.604166666666668,26.6,31.9,87.125,72,95,8.200000000000001,7.745833333333334,15.5,108.95833333333331,1005.5291666666668,84.625,4992.0,208.0
2021-10-07,"Vasai West, Mumbai - MPCB",27.66,157.56,20.9,1.0,21.79,20.21,19.38,72.8256,28.46666666666667,25.9,31.6,87.5,72,98,1.3,6.733333333333333,12.3,173.41666666666666,1004.7666666666668,52.833333333333336,5513.0,229.70833333333331
2021-10-08,"Vasai West, Mumbai - MPCB",21.3,157.56,16.79,1.03,21.79,20.24,19.38,72.8256,27.391666666666666,25.8,29.2,87.5,79,94,7.5,10.358333333333333,15.5,168.16666666666666,1005.9708333333332,94.41666666666669,4161.0,173.375
2021-10-09,"Vasai West, Mumbai - MPCB",16.8,157.56,15.93,0.96,21.79,20.22,19.38,72.8256,27.04583333333333,25.7,28.6,87.95833333333333,80,94,5.5,7.3125,11.3,170.16666666666666,1007.4083333333332,92.41666666666669,3026.0,126.08333333333331
2021-10-10,"Vasai West, Mumbai - MPCB",25.23,157.56,17.92,1.08,21.79,20.25,19.38,72.8256,27.308333333333334,26.1,29.1,87.66666666666667,78,93,1.8,6.279166666666666,10.8,192.79166666666663,1007.3958333333334,67.95833333333333,4706.0,196.08333333333331
