country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",19-05-2025 10:00:00,12.921418,77.502466,CO,23,40
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",19-05-2025 10:00:00,12.921418,77.502466,OZONE,21,22
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",19-05-2025 10:00:00,13.0246342,77.5080115,NO2,8,11
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",19-05-2025 10:00:00,12.917348,77.622813,NO2,1,7
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",19-05-2025 10:00:00,28.422681,77.148944,CO,28,56
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",19-05-2025 10:00:00,28.3153,76.9143,CO,61,76
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",19-05-2025 10:00:00,30.943887,76.801991,NO2,10,41
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",19-05-2025 10:00:00,34.066206,74.819820,PM2.5,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",19-05-2025 10:00:00,12.889250,74.853000,NO2,4,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",19-05-2025 10:00:00,12.21041,76.37376,PM10,19,55
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",19-05-2025 10:00:00,12.733409,77.298051,NO2,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",19-05-2025 10:00:00,12.733409,77.298051,NH3,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",19-05-2025 10:00:00,12.733409,77.298051,SO2,NA,NA
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",19-05-2025 10:00:00,22.7289,75.8076,OZONE,2,8
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",19-05-2025 10:00:00,22.4310,75.5213,PM2.5,39,64
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",19-05-2025 10:00:00,22.4310,75.5213,PM10,57,111
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",19-05-2025 10:00:00,22.4310,75.5213,SO2,10,15
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",19-05-2025 10:00:00,22.4310,75.5213,OZONE,29,117
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",19-05-2025 10:00:00,22.7524,75.8872,PM10,17,35
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",19-05-2025 10:00:00,22.7524,75.8872,NH3,NA,NA
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",19-05-2025 10:00:00,22.7084,75.8815,PM2.5,24,43
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",19-05-2025 10:00:00,22.7084,75.8815,PM10,32,57
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",19-05-2025 10:00:00,22.7084,75.8815,CO,14,16
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",19-05-2025 10:00:00,22.7084,75.8815,OZONE,10,14
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",19-05-2025 10:00:00,22.76726,75.88710,NO2,27,28
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",19-05-2025 10:00:00,23.163174,79.973061,PM2.5,22,316
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",19-05-2025 10:00:00,23.163174,79.973061,OZONE,26,95
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",19-05-2025 10:00:00,23.142888,79.916147,PM2.5,27,98
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19-05-2025 10:00:00,19.0243902,73.0406721,PM10,40,66
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19-05-2025 10:00:00,19.0243902,73.0406721,SO2,1,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19-05-2025 10:00:00,19.0243902,73.0406721,CO,12,38
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19-05-2025 10:00:00,19.309073,73.057223,NO2,37,54
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19-05-2025 10:00:00,19.786089,72.757971,CO,2,30
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19-05-2025 10:00:00,19.786089,72.757971,OZONE,26,36
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19-05-2025 10:00:00,19.9775302,79.2337086,PM2.5,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19-05-2025 10:00:00,19.9775302,79.2337086,SO2,1,57
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",19-05-2025 10:00:00,20.918946,74.776388,CO,25,30
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",19-05-2025 10:00:00,20.918946,74.776388,OZONE,18,92
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",19-05-2025 10:00:00,21.001264,75.565602,PM10,38,93
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19-05-2025 10:00:00,19.854616,75.905894,PM2.5,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19-05-2025 10:00:00,19.854616,75.905894,SO2,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19-05-2025 10:00:00,19.25292,73.142019,PM2.5,38,54
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19-05-2025 10:00:00,19.25292,73.142019,SO2,4,4
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19-05-2025 10:00:00,19.25292,73.142019,OZONE,16,16
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",19-05-2025 10:00:00,16.6870449,74.2505872,PM10,30,60
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19-05-2025 10:00:00,19.10122,74.73339,CO,20,85
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",19-05-2025 10:00:00,20.719516,77.000253,CO,34,41
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",19-05-2025 10:00:00,20.9402359,77.7895248,NH3,3,4
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",19-05-2025 10:00:00,20.9402359,77.7895248,CO,17,32
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",19-05-2025 10:00:00,20.939198,77.765701,PM2.5,27,43
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",19-05-2025 10:00:00,20.939198,77.765701,NO2,4,25
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",19-05-2025 10:00:00,22.624758,75.675238,NH3,2,3
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",19-05-2025 10:00:00,23.331731,75.045981,PM2.5,21,117
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",19-05-2025 10:00:00,23.331731,75.045981,SO2,42,44
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",19-05-2025 10:00:00,23.838586,78.759431,CO,2,32
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",19-05-2025 10:00:00,24.58434363,80.8549414,CO,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",19-05-2025 10:00:00,22.9682591,76.064118,SO2,6,66
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",19-05-2025 10:00:00,26.203442,78.193251,PM2.5,21,85
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",19-05-2025 10:00:00,26.203442,78.193251,NO2,6,17
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",19-05-2025 10:00:00,26.203442,78.193251,CO,64,113
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",19-05-2025 10:00:00,26.200388,78.147714,NH3,3,4
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",19-05-2025 10:00:00,23.218135,79.957770,NO2,46,87
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",19-05-2025 10:00:00,23.218135,79.957770,CO,1,86
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",19-05-2025 10:00:00,23.50016,80.23284,PM10,47,204
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",19-05-2025 10:00:00,24.2613009,80.7231783,PM10,NA,NA
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",19-05-2025 10:00:00,23.142888,79.916147,NO2,14,69
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",19-05-2025 10:00:00,23.142888,79.916147,NH3,2,3
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",19-05-2025 10:00:00,23.168606,79.932247,PM10,38,122
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",19-05-2025 10:00:00,23.168606,79.932247,NO2,16,50
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",19-05-2025 10:00:00,23.168606,79.932247,OZONE,48,76
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19-05-2025 10:00:00,19.875620,75.387310,NO2,10,72
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19-05-2025 10:00:00,19.875620,75.387310,OZONE,2,59
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19-05-2025 10:00:00,19.863756,75.321188,PM2.5,29,69
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19-05-2025 10:00:00,19.1878657,72.8304069,OZONE,6,18
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19-05-2025 10:00:00,19.1750,72.9419,NO2,11,12
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",19-05-2025 10:00:00,18.897756,72.813320,PM10,52,60
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",19-05-2025 10:00:00,18.897756,72.813320,NH3,4,4
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",19-05-2025 10:00:00,18.897756,72.813320,SO2,8,21
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",19-05-2025 10:00:00,19.137500,72.915056,PM2.5,18,22
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",19-05-2025 10:00:00,19.000084,72.856730,OZONE,5,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",19-05-2025 10:00:00,19.060498,72.923356,PM10,54,142
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",19-05-2025 10:00:00,19.060498,72.923356,CO,2,38
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",19-05-2025 10:00:00,16.6870449,74.2505872,NO2,3,9
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",19-05-2025 10:00:00,16.6870449,74.2505872,NH3,7,8
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",19-05-2025 10:00:00,16.6870449,74.2505872,SO2,1,2
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",19-05-2025 10:00:00,18.39963,76.57452,NH3,2,15
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",19-05-2025 10:00:00,18.39963,76.57452,SO2,1,9
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",19-05-2025 10:00:00,18.39963,76.57452,CO,11,37
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",19-05-2025 10:00:00,18.39963,76.57452,OZONE,19,72
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",19-05-2025 10:00:00,18.1023399,73.4783687,PM2.5,32,93
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",19-05-2025 10:00:00,18.1023399,73.4783687,PM10,36,90
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",19-05-2025 10:00:00,18.1023399,73.4783687,OZONE,24,77
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",19-05-2025 10:00:00,18.9936162,72.8128113,SO2,5,9
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",19-05-2025 10:00:00,21.121801,79.04952,OZONE,7,84
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",19-05-2025 10:00:00,21.14472,79.107595,PM2.5,65,75
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",19-05-2025 10:00:00,21.14472,79.107595,PM10,73,149
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",19-05-2025 10:00:00,21.152875,79.0517531,NO2,11,91
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",19-05-2025 10:00:00,21.152875,79.0517531,SO2,6,119
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",19-05-2025 10:00:00,21.152875,79.0517531,CO,20,86
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19-05-2025 10:00:00,19.173852,77.296291,PM2.5,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",19-05-2025 10:00:00,18.9767,72.8380,SO2,1,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19-05-2025 10:00:00,19.11074,72.86084,PM2.5,16,36
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19-05-2025 10:00:00,19.11074,72.86084,NO2,29,66
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19-05-2025 10:00:00,19.10078,72.87462,PM2.5,37,43
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19-05-2025 10:00:00,19.10078,72.87462,NO2,15,21
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19-05-2025 10:00:00,19.10078,72.87462,NH3,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19-05-2025 10:00:00,19.10078,72.87462,SO2,20,21
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",19-05-2025 10:00:00,18.910000,72.820000,NH3,3,3
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",19-05-2025 10:00:00,20.555712,74.529236,OZONE,14,64
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19-05-2025 10:00:00,19.296481,72.840923,OZONE,2,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19-05-2025 10:00:00,19.053536,72.84643,PM2.5,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19-05-2025 10:00:00,19.065931,72.862131,NO2,10,38
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19-05-2025 10:00:00,19.23241,72.86895,NO2,4,27
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19-05-2025 10:00:00,19.2243333,72.8658113,PM2.5,24,32
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19-05-2025 10:00:00,19.000083,72.813993,PM2.5,13,30
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19-05-2025 10:00:00,19.000083,72.813993,CO,8,40
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19-05-2025 10:00:00,19.047000,72.874600,PM10,74,102
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19-05-2025 10:00:00,19.047000,72.874600,NH3,11,17
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19-05-2025 10:00:00,19.047000,72.874600,SO2,8,9
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",19-05-2025 10:00:00,19.383200,72.820400,PM2.5,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",19-05-2025 10:00:00,19.383200,72.820400,PM10,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19-05-2025 10:00:00,19.1653323,72.922099,SO2,7,12
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19-05-2025 10:00:00,19.19709,72.82204,NH3,8,10
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",19-05-2025 10:00:00,18.96702,72.84214,PM10,37,58
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19-05-2025 10:00:00,19.1878657,72.8304069,NH3,5,6
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19-05-2025 10:00:00,19.1878657,72.8304069,CO,9,23
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",19-05-2025 10:00:00,20.0073285,73.7762427,NO2,5,34
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19-05-2025 10:00:00,19.950220,73.731480,PM10,61,93
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19-05-2025 10:00:00,19.950220,73.731480,NO2,3,16
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19-05-2025 10:00:00,19.9591346,73.7788008,NO2,1,10
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19-05-2025 10:00:00,19.9591346,73.7788008,OZONE,9,41
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19-05-2025 10:00:00,19.083694,72.920967,NH3,1,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",19-05-2025 10:00:00,19.205800,72.868200,NH3,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19-05-2025 10:00:00,19.215859,72.831718,NO2,6,19
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19-05-2025 10:00:00,19.0632143,72.8456324,NH3,3,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",19-05-2025 10:00:00,20.832874,85.104082,OZONE,2,32
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",19-05-2025 10:00:00,21.51161,86.89088,SO2,5,7
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",19-05-2025 10:00:00,21.51161,86.89088,CO,22,44
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",19-05-2025 10:00:00,21.51161,86.89088,OZONE,4,102
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",19-05-2025 10:00:00,22.1166054,85.3945546,CO,17,62
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",19-05-2025 10:00:00,21.941841,86.728318,PM2.5,4,41
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",19-05-2025 10:00:00,21.941841,86.728318,PM10,12,54
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",19-05-2025 10:00:00,20.240790,85.836784,PM2.5,2,28
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",19-05-2025 10:00:00,20.240790,85.836784,NH3,2,10
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",19-05-2025 10:00:00,20.240790,85.836784,CO,46,62
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",19-05-2025 10:00:00,20.34652,85.81630,PM2.5,NA,NA
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",19-05-2025 10:00:00,20.34652,85.81630,NO2,3,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19-05-2025 10:00:00,19.4458210,72.7988231,PM10,38,87
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19-05-2025 10:00:00,19.4458210,72.7988231,CO,7,66
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",19-05-2025 10:00:00,24.8207389,93.9423085,PM2.5,1,23
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",19-05-2025 10:00:00,24.8207389,93.9423085,NH3,2,2
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",19-05-2025 10:00:00,24.8207389,93.9423085,CO,6,6
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",19-05-2025 10:00:00,25.5586,91.8985,OZONE,5,85
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",19-05-2025 10:00:00,23.7176342,92.7192841,CO,3,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",19-05-2025 10:00:00,20.832874,85.104082,NH3,8,14
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",19-05-2025 10:00:00,20.832874,85.104082,CO,36,108
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",19-05-2025 10:00:00,20.9360711,85.1707021,NO2,21,35
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",19-05-2025 10:00:00,21.869985,85.167016,CO,12,28
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",19-05-2025 10:00:00,31.620000,74.876512,CO,1,133
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",19-05-2025 10:00:00,31.620000,74.876512,OZONE,62,83
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",19-05-2025 10:00:00,31.321907,75.578914,PM10,138,177
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",19-05-2025 10:00:00,19.0630,73.1209,CO,19,66
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",19-05-2025 10:00:00,19.0630,73.1209,OZONE,1,35
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",19-05-2025 10:00:00,18.63673,73.82487,PM10,45,68
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",19-05-2025 10:00:00,18.605770,73.749976,OZONE,6,68
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",19-05-2025 10:00:00,22.06156703,85.47409613,PM2.5,9,82
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",19-05-2025 10:00:00,21.8004996,83.8396977,NO2,14,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",19-05-2025 10:00:00,21.643900,85.599355,PM10,20,105
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",19-05-2025 10:00:00,21.643900,85.599355,CO,16,94
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",19-05-2025 10:00:00,22.18972222,84.86277778,SO2,1,19
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",19-05-2025 10:00:00,21.606865,85.510538,NO2,11,13
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",19-05-2025 10:00:00,18.536457,73.805454,OZONE,1,157
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",19-05-2025 10:00:00,18.547056,73.826908,PM2.5,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",19-05-2025 10:00:00,18.664282,73.763966,CO,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",19-05-2025 10:00:00,19.1135051,73.008978,NH3,3,3
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19-05-2025 10:00:00,19.0575752,73.0151367,NO2,8,34
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19-05-2025 10:00:00,19.02579,73.10297,OZONE,3,52
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",19-05-2025 10:00:00, 16.5038,74.3623,NO2,3,27
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",19-05-2025 10:00:00,26.699557,77.898881,NH3,6,9
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",19-05-2025 10:00:00,23.837789,73.714926,PM2.5,29,83
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",19-05-2025 10:00:00,23.837789,73.714926,NH3,4,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",19-05-2025 10:00:00,29.610750,74.283608,CO,35,73
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",19-05-2025 10:00:00,29.610750,74.283608,OZONE,8,49
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",19-05-2025 10:00:00,26.902909,75.836858,PM10,41,105
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",19-05-2025 10:00:00,26.902909,75.836858,SO2,18,46
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",19-05-2025 10:00:00,26.902909,75.836858,CO,22,71
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",19-05-2025 10:00:00,26.843698,75.766894,PM2.5,18,46
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",19-05-2025 10:00:00,26.843698,75.766894,NH3,1,4
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",19-05-2025 10:00:00,26.843698,75.766894,SO2,2,6
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",19-05-2025 10:00:00,26.9164092,75.7994901,PM10,71,126
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",19-05-2025 10:00:00,24.588397,76.172782,SO2,8,17
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",19-05-2025 10:00:00,28.108988,75.386577,NH3,11,16
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",19-05-2025 10:00:00,28.108988,75.386577,SO2,4,6
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",19-05-2025 10:00:00,26.268249,73.0193853,PM2.5,13,149
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",19-05-2025 10:00:00,26.295810,73.082283,NO2,3,19
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",19-05-2025 10:00:00,26.295810,73.082283,NH3,3,11
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",19-05-2025 10:00:00,26.215415,73.070156,PM2.5,11,57
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",19-05-2025 10:00:00,26.215415,73.070156,NO2,2,22
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",19-05-2025 10:00:00,26.215415,73.070156,NH3,5,7
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",19-05-2025 10:00:00,26.215415,73.070156,CO,7,26
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",19-05-2025 10:00:00,26.9164092,75.7994901,CO,2,101
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",19-05-2025 10:00:00,26.786682,75.827928,CO,40,90
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",19-05-2025 10:00:00,26.9502929,75.730943,CO,13,48
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",19-05-2025 10:00:00,26.9502929,75.730943,OZONE,22,56
