country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","09-07-2026 18:00:00",29.931624,73.864511,NH3,2,8,4
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","09-07-2026 18:00:00",24.5886166,73.6321397,NH3,5,7,6
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","09-07-2026 18:00:00",24.5886166,73.6321397,CO,16,51,23
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","09-07-2026 18:00:00",27.33853,88.614099,SO2,1,1,1
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","09-07-2026 18:00:00",13.1278,80.2642,PM2.5,33,73,50
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","09-07-2026 18:00:00",13.1278,80.2642,NH3,3,5,4
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","09-07-2026 18:00:00",13.1278,80.2642,CO,24,32,29
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","09-07-2026 18:00:00",28.2348927,77.8683002,OZONE,25,35,30
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","09-07-2026 18:00:00",26.90723,80.98579,OZONE,41,55,49
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","09-07-2026 18:00:00",26.766433,80.927299,NO2,11,12,11
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","09-07-2026 18:00:00",26.766433,80.927299,SO2,33,60,49
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","09-07-2026 18:00:00",26.86812,81.005119,CO,38,40,39
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","09-07-2026 18:00:00",26.83399722,80.8917361,PM2.5,17,57,36
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","09-07-2026 18:00:00",26.83399722,80.8917361,NO2,14,30,25
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","09-07-2026 18:00:00",27.410954,77.550619,NO2,0,2,1
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","09-07-2026 18:00:00",27.410954,77.550619,NH3,1,1,1
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","09-07-2026 18:00:00",28.999264,77.7590354,SO2,16,20,18
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","09-07-2026 18:00:00",28.972677,77.641018,PM10,29,51,33
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","09-07-2026 18:00:00",17.417094,78.457437,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","09-07-2026 18:00:00",17.417094,78.457437,NO2,12,15,12
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","09-07-2026 18:00:00",17.460103,78.334361,CO,6,12,8
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","09-07-2026 18:00:00",17.37206,78.50864,CO,32,39,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","09-07-2026 18:00:00",17.349694,78.451437,PM2.5,2,108,24
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","09-07-2026 18:00:00",17.429398,78.569354,PM2.5,37,50,42
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","09-07-2026 18:00:00",17.585705,78.126199,PM2.5,33,38,36
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","09-07-2026 18:00:00",17.585705,78.126199,NH3,3,3,3
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","09-07-2026 18:00:00",17.585705,78.126199,SO2,10,12,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","09-07-2026 18:00:00",17.585705,78.126199,CO,20,35,27
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","09-07-2026 18:00:00",17.470431,78.566959,NH3,3,4,4
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","09-07-2026 18:00:00",17.544899,78.486949,NO2,14,19,17
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","09-07-2026 18:00:00",28.802625,78.753728,PM2.5,10,44,24
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","09-07-2026 18:00:00",28.802625,78.753728,PM10,15,57,32
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","09-07-2026 18:00:00",28.840739,78.697531,NH3,8,14,10
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","09-07-2026 18:00:00",28.840739,78.697531,CO,15,16,15
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","09-07-2026 18:00:00",28.88528,78.7388,NO2,23,24,23
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","09-07-2026 18:00:00",28.83526,78.7446,PM2.5,5,55,24
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","09-07-2026 18:00:00",28.83526,78.7446,NO2,28,29,29
India,"Uttar Pradesh",Moradabad,"Kashiram Nagar, Moradabad - UPPCB","09-07-2026 18:00:00",28.849399,78.742362,PM2.5,9,48,21
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","09-07-2026 18:00:00",28.856664,78.772638,NH3,6,6,6
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","09-07-2026 18:00:00",28.6245479,77.3577104,NH3,NA,NA,NA
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","09-07-2026 18:00:00",28.557054,77.453663,NO2,15,56,31
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","09-07-2026 18:00:00",28.47272,77.482,PM2.5,3,26,11
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","09-07-2026 18:00:00",28.725645,77.749675,PM2.5,2,18,8
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","09-07-2026 18:00:00",28.725645,77.749675,PM10,1,36,16
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","09-07-2026 18:00:00",25.4547,78.6039,PM2.5,24,95,50
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","09-07-2026 18:00:00",26.4703136,80.3229863,NH3,NA,NA,NA
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","09-07-2026 18:00:00",26.509954,80.249612,CO,20,30,26
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","09-07-2026 18:00:00",28.2348927,77.8683002,PM2.5,3,37,14
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","09-07-2026 18:00:00",28.2348927,77.8683002,SO2,9,10,10
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","09-07-2026 18:00:00",13.0664,80.2112,CO,NA,NA,NA
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","09-07-2026 18:00:00",10.942451,76.978996,PM2.5,16,43,35
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","09-07-2026 18:00:00",10.942451,76.978996,NH3,1,1,1
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","09-07-2026 18:00:00",10.942451,76.978996,SO2,24,27,26
India,"Tamil Nadu",Dindigul,"Mendonsa Colony, Dindigul - TNPCB","09-07-2026 18:00:00",10.358535,77.984321,PM2.5,NA,NA,NA
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","09-07-2026 18:00:00",13.4127,80.1081,PM10,32,179,99
India,"Tamil Nadu",Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","09-07-2026 18:00:00",9.36399,78.831977,NO2,NA,NA,NA
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","09-07-2026 18:00:00",8.816428,78.099039,NH3,NA,NA,NA
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","09-07-2026 18:00:00",28.359581,79.414455,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","09-07-2026 18:00:00",28.359581,79.414455,SO2,NA,NA,NA
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","09-07-2026 18:00:00",28.406963,77.849831,PM2.5,3,35,16
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","09-07-2026 18:00:00",28.646233,77.358075,OZONE,19,21,20
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","09-07-2026 18:00:00",28.694528,77.494705,CO,26,28,27
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","09-07-2026 18:00:00",28.694528,77.494705,OZONE,26,31,28
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","09-07-2026 18:00:00",26.730136,83.433859,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","09-07-2026 18:00:00",26.730136,83.433859,SO2,41,42,41
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","09-07-2026 18:00:00",30.269444,78.044167,CO,12,14,13
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","09-07-2026 18:00:00",23.697936,86.944395,NO2,10,29,14
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","09-07-2026 18:00:00",23.697936,86.944395,SO2,75,76,76
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","09-07-2026 18:00:00",23.697936,86.944395,OZONE,14,25,22
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","09-07-2026 18:00:00",23.685297,86.945968,PM10,29,52,39
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","09-07-2026 18:00:00",23.616515,87.119133,NH3,5,6,5
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","09-07-2026 18:00:00",23.508764,87.35444,PM2.5,20,28,24
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","09-07-2026 18:00:00",23.508764,87.35444,SO2,10,11,11
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","09-07-2026 18:00:00",23.508764,87.35444,OZONE,2,2,2
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","09-07-2026 18:00:00",23.549395,87.300496,PM2.5,29,46,38
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","09-07-2026 18:00:00",23.549395,87.300496,NH3,2,2,2
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","09-07-2026 18:00:00",23.549395,87.300496,SO2,12,12,12
India,"West Bengal",Haldia,"Priyambada Housing Estate, Haldia - WBPCB","09-07-2026 18:00:00",22.06047,88.109737,NO2,5,38,14
India,"West Bengal",Haldia,"Priyambada Housing Estate, Haldia - WBPCB","09-07-2026 18:00:00",22.06047,88.109737,SO2,5,30,13
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","09-07-2026 18:00:00",22.611968,88.347422,CO,24,27,26
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","09-07-2026 18:00:00",22.554954,88.292568,PM10,27,111,69
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","09-07-2026 18:00:00",22.554954,88.292568,SO2,9,10,9
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","09-07-2026 18:00:00",22.5687319,88.2797276,PM10,34,83,58
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","09-07-2026 18:00:00",22.5687319,88.2797276,NO2,15,53,30
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","09-07-2026 18:00:00",22.5687319,88.2797276,OZONE,11,11,11
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","09-07-2026 18:00:00",22.6025571,88.3105664,NO2,4,9,6
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","09-07-2026 18:00:00",22.55664,88.342674,OZONE,23,51,28
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","09-07-2026 18:00:00",22.51106,88.35142,PM2.5,16,40,28
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","09-07-2026 18:00:00",22.51106,88.35142,NH3,5,8,6
India,"West Bengal",Kolkata,"Ballygunge, Kolkata - WBPCB","09-07-2026 18:00:00",22.5367507,88.3638022,PM2.5,32,66,45
India,"West Bengal",Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","09-07-2026 18:00:00",22.627847,88.380669,SO2,7,10,9
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","09-07-2026 18:00:00",22.58157048,88.41002457,PM10,25,431,60
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-07-2026 18:00:00",25.376776,86.471523,PM2.5,8,197,54
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-07-2026 18:00:00",25.376776,86.471523,PM10,7,112,41
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-07-2026 18:00:00",25.376776,86.471523,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-07-2026 18:00:00",25.376776,86.471523,CO,44,48,47
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.1403345,85.3650192,SO2,13,25,17
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.1209,85.3647,SO2,4,9,5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.1209,85.3647,OZONE,21,38,32
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.11442,85.39813,PM10,39,76,56
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.11442,85.39813,NO2,15,31,21
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","09-07-2026 18:00:00",25.592539,85.227158,PM2.5,68,72,70
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","09-07-2026 18:00:00",25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,NO2,27,34,31
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,NH3,9,10,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,SO2,6,7,6
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,CO,32,40,35
India,Bihar,Patna,"Samanpura, Patna - BSPCB","09-07-2026 18:00:00",25.596727,85.085624,PM10,41,112,81
India,Bihar,Patna,"Samanpura, Patna - BSPCB","09-07-2026 18:00:00",25.596727,85.085624,NO2,17,18,18
India,Bihar,Patna,"Samanpura, Patna - BSPCB","09-07-2026 18:00:00",25.596727,85.085624,CO,31,57,42
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-07-2026 18:00:00",25.610369,85.132568,PM10,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-07-2026 18:00:00",25.610369,85.132568,NO2,3,3,3
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","09-07-2026 18:00:00",26.10887,91.589544,SO2,1,17,10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-07-2026 18:00:00",26.349082,92.68449,CO,9,24,19
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-07-2026 18:00:00",26.446912,91.439057,NO2,14,15,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-07-2026 18:00:00",26.446912,91.439057,NH3,6,6,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-07-2026 18:00:00",26.446912,91.439057,OZONE,19,19,19
India,Assam,Silchar,"Tarapur, Silchar - PCBA","09-07-2026 18:00:00",24.82827,92.79525,PM2.5,32,33,32
India,Assam,Silchar,"Tarapur, Silchar - PCBA","09-07-2026 18:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-07-2026 18:00:00",26.987634,94.636574,NH3,3,11,7
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-07-2026 18:00:00",26.987634,94.636574,SO2,6,9,8
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-07-2026 18:00:00",26.987634,94.636574,OZONE,25,38,34
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","09-07-2026 18:00:00",26.146529,87.454184,PM10,29,470,75
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","09-07-2026 18:00:00",26.146529,87.454184,CO,19,25,22
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-07-2026 18:00:00",25.5626095,84.663264,PM10,3,500,210
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-07-2026 18:00:00",25.5626095,84.663264,NO2,6,8,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-07-2026 18:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-07-2026 18:00:00",25.5626095,84.663264,CO,50,59,56
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-07-2026 18:00:00",25.5626095,84.663264,OZONE,7,8,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","09-07-2026 18:00:00",21.224231,81.40835,SO2,10,44,17
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","09-07-2026 18:00:00",22.08815,82.13737,CO,13,28,20
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-07-2026 18:00:00",22.348441,82.549611,NO2,5,7,6
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-07-2026 18:00:00",22.368195,82.746431,NO2,6,48,14
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-07-2026 18:00:00",22.368195,82.746431,SO2,3,7,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-07-2026 18:00:00",22.12665,83.483212,PM2.5,4,24,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-07-2026 18:00:00",22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","09-07-2026 18:00:00",22.1910172,83.5197009,PM2.5,7,42,19
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","09-07-2026 18:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","09-07-2026 18:00:00",21.219665,81.630094,SO2,1,6,3
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","09-07-2026 18:00:00",21.219665,81.630094,OZONE,2,6,4
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-07-2026 18:00:00",21.371751,81.664929,CO,17,17,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","09-07-2026 18:00:00",21.258815,81.578979,PM10,7,42,18
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","09-07-2026 18:00:00",16.316553,80.413302,NO2,17,42,30
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","09-07-2026 18:00:00",16.316553,80.413302,SO2,7,16,9
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","09-07-2026 18:00:00",16.316553,80.413302,CO,28,37,32
India,"Andhra Pradesh",Kadapa,"Yerramukkapalli, Kadapa - APPCB","09-07-2026 18:00:00",14.465052,78.824187,CO,12,22,17
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","09-07-2026 18:00:00",15.83411,78.028546,OZONE,17,26,23
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","09-07-2026 18:00:00",16.9872867,81.7363176,NH3,1,1,1
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","09-07-2026 18:00:00",16.9872867,81.7363176,OZONE,25,30,27
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","09-07-2026 18:00:00",13.67,79.35,PM2.5,10,30,21
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","09-07-2026 18:00:00",13.67,79.35,PM10,20,42,30
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","09-07-2026 18:00:00",13.67,79.35,SO2,4,8,6
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-07-2026 18:00:00",13.615387,79.40923,CO,20,28,24
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","09-07-2026 18:00:00",16.536107,80.594233,PM2.5,53,76,63
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","09-07-2026 18:00:00",24.7955,84.9994,PM2.5,18,110,36
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-07-2026 18:00:00",24.792403,84.992416,NO2,11,12,12
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-07-2026 18:00:00",24.762518,84.982348,PM10,27,44,37
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-07-2026 18:00:00",24.762518,84.982348,NO2,14,30,23
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-07-2026 18:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-07-2026 18:00:00",25.560083,87.553265,SO2,19,23,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-07-2026 18:00:00",25.560083,87.553265,CO,80,95,87
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-07-2026 18:00:00",26.0881305,87.93840336,PM2.5,42,82,59
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-07-2026 18:00:00",26.0881305,87.93840336,NO2,7,8,7
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-07-2026 18:00:00",26.0881305,87.93840336,SO2,8,12,10
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","09-07-2026 18:00:00",27.308328,84.531742,NO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-07-2026 18:00:00",26.63086,84.90051,NO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-07-2026 18:00:00",26.63086,84.90051,NH3,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-07-2026 18:00:00",25.366336,87.117468,NO2,5,6,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-07-2026 18:00:00",25.0328,85.41948,OZONE,14,35,25
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","09-07-2026 18:00:00",25.892357,86.590325,NO2,5,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","09-07-2026 18:00:00",25.892357,86.590325,SO2,16,17,17
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","09-07-2026 18:00:00",25.859655,85.77944,NO2,8,9,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","09-07-2026 18:00:00",26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","09-07-2026 18:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","09-07-2026 18:00:00",30.751462,76.762879,CO,17,39,22
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-07-2026 18:00:00",30.719859,76.738637,PM2.5,2,25,13
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","09-07-2026 18:00:00",21.194815,81.31477,NH3,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","09-07-2026 18:00:00",21.194815,81.31477,OZONE,19,24,22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","09-07-2026 18:00:00",21.237755,81.705301,PM2.5,2,26,8
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","09-07-2026 18:00:00",21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","09-07-2026 18:00:00",21.237755,81.705301,OZONE,3,13,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-07-2026 18:00:00",22.06631475,83.33820077,NO2,27,78,45
India,Delhi,Delhi,"Pusa, Delhi - IITM","09-07-2026 18:00:00",28.63611,77.173332,PM2.5,4,42,17
India,Delhi,Delhi,"Pusa, Delhi - IITM","09-07-2026 18:00:00",28.63611,77.173332,PM10,0,61,22
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","09-07-2026 18:00:00",28.594169,77.1251,SO2,3,11,6
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.611281,77.237738,SO2,5,9,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.710508,77.249485,PM10,2,83,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.710508,77.249485,SO2,4,17,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-07-2026 18:00:00",28.56789,77.250515,PM2.5,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-07-2026 18:00:00",26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-07-2026 18:00:00",26.80365,84.51954,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-07-2026 18:00:00",25.251013,86.989001,PM10,12,432,70
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-07-2026 18:00:00",25.251013,86.989001,OZONE,18,20,19
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","09-07-2026 18:00:00",25.265194,87.012947,CO,1,75,31
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","09-07-2026 18:00:00",25.204762,85.51496,CO,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","09-07-2026 18:00:00",25.56752,83.966379,NO2,9,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","09-07-2026 18:00:00",25.56752,83.966379,CO,17,28,25
